,Subs,FROM STATION NAME,TO STATION NAME,Subs_Trip_Duration,Subs_Trip,Subs_Start_Coords,Subs_End_Coords,Subs_Median_Duration_Mins,Subs_Median_Unix_StartTime,Subs_Median_Age,Subs_Size,Subs_Median_Timestamp
103,1162,Burnham Harbor,Burnham Harbor,19.91666667,"41.856268,-87.613348|41.856268,-87.613348","41.856268,-87.613348","41.856268,-87.613348",18.7,1495385940,35.0,96,2017-05-21 16:59:00
104,2831,Wells St & Huron St,Clinton St & Washington Blvd,7.966666667,"41.894729,-87.634371|41.883379999999995,-87.64116999999999","41.894729,-87.634371","41.883379999999995,-87.64116999999999",8.4,1494864840,29.5,96,2017-05-15 16:14:00
105,809,Franklin St & Jackson Blvd,State St & Van Buren St,3.683333333,"41.87770796,-87.63532114|41.877181,-87.627844","41.87770796,-87.63532114","41.877181,-87.627844",3.7166666669999997,1494921420,39.0,96,2017-05-16 07:57:00
106,12773,MLK Jr Dr & 29th St,Calumet Ave & 33rd St,22.63333333,"41.842052,-87.617|41.8349,-87.61793","41.842052,-87.617","41.8349,-87.61793",4.883333333,1495122600,39.0,96,2017-05-18 15:50:00
107,647,Columbus Dr & Randolph St,Clark St & Randolph St,5.216666667,"41.884728,-87.61952099999999|41.88457623,-87.63188991","41.884728,-87.61952099999999","41.88457623,-87.63188991",5.433333332999999,1495012110,26.5,96,2017-05-17 09:08:30
108,1091,Clinton St & Lake St,Clinton St & Madison St,2.2,"41.885637,-87.641823|41.882242,-87.64106600000001","41.885637,-87.641823","41.882242,-87.64106600000001",2.2166666669999997,1494759120,51.0,95,2017-05-14 10:52:00
109,3453,LaSalle St & Jackson Blvd,Clinton St & Madison St,10.88333333,"41.878170000000004,-87.631985|41.882242,-87.64106600000001","41.878170000000004,-87.631985","41.882242,-87.64106600000001",6.15,1494864180,49.0,95,2017-05-15 16:03:00
110,2879,Calumet Ave & 33rd St,MLK Jr Dr & 29th St,3.75,"41.8349,-87.61793|41.842052,-87.617","41.8349,-87.61793","41.842052,-87.617",5.058333333,1495016790,30.0,94,2017-05-17 10:26:30
111,38,Kingsbury St & Kinzie St,Clinton St & Madison St,4.716666667,"41.88917683,-87.63850577|41.882242,-87.64106600000001","41.88917683,-87.63850577","41.882242,-87.64106600000001",4.725,1494908010,60.0,94,2017-05-16 04:13:30
112,1814,Kimbark Ave & 53rd St,University Ave & 57th St,6.666666667,"41.799568,-87.594747|41.791478000000005,-87.599861","41.799568,-87.594747","41.791478000000005,-87.599861",6.433333332999999,1494930120,29.5,93,2017-05-16 10:22:00
